subject_id,stimulus,stimulus_voice,face shown,stimulus_face,subject_response,actual_sentence,subject_response_unfixed
77luy3evsx,assets/list1/sounds/33.wav,british,assets/list1/pictures/southasianlady1.png,south asian,swimmer can hold their breath,swimmers can hold their breath,swimmer can hold their breath
77luy3evsx,assets/list1/sounds/23.wav,british,assets/list1/pictures/whitelady1.png,white,the children waved at the train,the children waved at the train,the children waved at the train
77luy3evsx,assets/list1/sounds/61.wav,american,assets/list1/pictures/whitelady3.png,white,they heard a funny noise,they heard a funny noise,they heard a funny noise
77luy3evsx,assets/list1/sounds/75.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the shirts are in the closet,the shirts are in the closet,the shirts are in the closet
77luy3evsx,assets/list1/sounds/37.wav,british,assets/list1/pictures/whitelady3.png,white,the childern are wlaking home,the children are walking home,the childern are wlaking home
77luy3evsx,assets/list1/sounds/107.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,mother got a film ?,mother got a sauce pan,mother got a film ?
77luy3evsx,assets/list1/sounds/45.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,they sat on the window,they sat on a wooden bench,they sat on the window
77luy3evsx,assets/list1/sounds/109.wav,indian,assets/list1/pictures/whitelady3.png,white,the boy broke the window,the ball broke the window,the boy broke the window
77luy3evsx,assets/list1/sounds/31.wav,british,assets/list1/pictures/whitelady1.png,white,the painter uses the brush,the painter uses a brush,the painter uses the brush
77luy3evsx,assets/list1/sounds/26.wav,british,assets/list1/pictures/whitelady1.png,white,it's time to go to bed,it's time to go to bed,it's time to go to bed
77luy3evsx,assets/list1/sounds/101.wav,indian,assets/list1/pictures/whitelady3.png,white,school got out early today ,school got out early today,school got out early today 
77luy3evsx,assets/list1/sounds/20.wav,american,assets/list1/pictures/whitelady3.png,white,the mother heard the baby,the mother heard the baby,the mother heard the baby
77luy3evsx,assets/list1/sounds/42.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,they went shopping for school clothes,they're shopping for school clothes,they went shopping for school clothes
77luy3evsx,assets/list1/sounds/78.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the truck drove up the road,the truck drove up the road,the truck drove up the road
77luy3evsx,assets/list1/sounds/77.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the milk is in the pitcher,the milk is in a pitcher,the milk is in the pitcher
77luy3evsx,assets/list1/sounds/30.wav,british,assets/list1/pictures/whitelady3.png,white,they rode up the hill,the road goes up a hill,they rode up the hill
77luy3evsx,assets/list1/sounds/27.wav,british,assets/list1/pictures/whitelady1.png,white,mother read the instructions,mother read the instructions,mother read the instructions
77luy3evsx,assets/list1/sounds/34.wav,british,assets/list1/pictures/southasianlady1.png,south asian,she cut the streak with her knife,she cut the steak with her knife,she cut the streak with her knife
77luy3evsx,assets/list1/sounds/68.wav,american,assets/list1/pictures/whitelady1.png,white,the new road is on the map,the new road is on the map,the new road is on the map
77luy3evsx,assets/list1/sounds/53.wav,indian,assets/list1/pictures/whitelady1.png,white,flowers are in,flowers can grow in the pot,flowers are in
77luy3evsx,assets/list1/sounds/89.wav,british,assets/list1/pictures/whitelady3.png,white,she uses her spoon to eat,she uses her spoon to eat,she uses her spoon to eat
77luy3evsx,assets/list1/sounds/64.wav,american,assets/list1/pictures/whitelady3.png,white,the book tells a story,the book tells a story,the book tells a story
77luy3evsx,assets/list1/sounds/80.wav,american,assets/list1/pictures/whitelady1.png,white,the letter fell on the floor,a letter fell on the floor,the letter fell on the floor
77luy3evsx,assets/list1/sounds/108.wav,indian,assets/list1/pictures/whitelady3.png,white,the babay wants his bottle,the baby wants his bottle,the babay wants his bottle
77luy3evsx,assets/list1/sounds/120.wav,indian,assets/list1/pictures/whitelady3.png,white,he climbed up the ladder,he climbed up the ladder,he climbed up the ladder
77luy3evsx,assets/list1/sounds/69.wav,american,assets/list1/pictures/whitelady3.png,white,she lost her credit card,she lost her credit card,she lost her credit card
77luy3evsx,assets/list1/sounds/90.wav,british,assets/list1/pictures/whitelady1.png,white,the cat laid on the bag,the cat lay on the bed,the cat laid on the bag
77luy3evsx,assets/list1/sounds/115.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,"the girl, is washing her hair",the girl is washing her hair,"the girl, is washing her hair"
77luy3evsx,assets/list1/sounds/66.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the milk was by the front door,the milk was by the front door,the milk was by the front door
77luy3evsx,assets/list1/sounds/85.wav,british,assets/list1/pictures/whitelady1.png,white,the kitchen clock was wrong,the kitchen clock was wrong,the kitchen clock was wrong
77luy3evsx,assets/list1/sounds/55.wav,indian,assets/list1/pictures/whitelady3.png,white,the janitor left the pick,the janitor swept the floor,the janitor left the pick
77luy3evsx,assets/list1/sounds/93.wav,british,assets/list1/pictures/whitelady3.png,white,the dog was chasing the cat,the dog is chasing the cat,the dog was chasing the cat
77luy3evsx,assets/list1/sounds/38.wav,british,assets/list1/pictures/southasianlady1.png,south asian,they had two empty bottles,they had two empty bottles,they had two empty bottles
77luy3evsx,assets/list1/sounds/6.wav,american,assets/list1/pictures/whitelady1.png,white,somebody stole the money,somebody stole the money,somebody stole the money
77luy3evsx,assets/list1/sounds/7.wav,american,assets/list1/pictures/whitelady3.png,white,the fire was very hot,the fire was very hot,the fire was very hot
77luy3evsx,assets/list1/sounds/94.wav,british,assets/list1/pictures/whitelady1.png,white,the milkman drives a small truck,the milkman drives a small truck,the milkman drives a small truck
77luy3evsx,assets/list1/sounds/51.wav,indian,assets/list1/pictures/whitelady3.png,white,the boy was on the roof,the boy is running away,the boy was on the roof
77luy3evsx,assets/list1/sounds/71.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the boy did a handstand,the boy did a handstand,the boy did a handstand
77luy3evsx,assets/list1/sounds/82.wav,british,assets/list1/pictures/southasianlady1.png,south asian,mother cut the birthdya cake,mother cut the birthday cake,mother cut the birthdya cake
77luy3evsx,assets/list1/sounds/4.wav,american,assets/list1/pictures/whitelady1.png,white,the shoes were very dirty,the shoes were very dirty,the shoes were very dirty
77luy3evsx,assets/list1/sounds/63.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the dog played with a stick,the dog played with a stick,the dog played with a stick
77luy3evsx,assets/list1/sounds/2.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the wife hel;ped her husband,the wife hel;ped her husband,the wife hel;ped her husband
77luy3evsx,assets/list1/sounds/73.wav,american,assets/list1/pictures/whitelady3.png,white,the young people are dancing,the young people are dancing,the young people are dancing
77luy3evsx,assets/list1/sounds/104.wav,indian,assets/list1/pictures/whitelady3.png,white,the children are slepp,sugar is very sweet,the children are slepp
77luy3evsx,assets/list1/sounds/15.wav,american,assets/list1/pictures/whitelady1.png,white,he grew lots of vegetables,he grew lots of vegetables,he grew lots of vegetables
77luy3evsx,assets/list1/sounds/83.wav,british,assets/list1/pictures/whitelady1.png,white,the football game is over,the football game is over,the football game is over
77luy3evsx,assets/list1/sounds/39.wav,british,assets/list1/pictures/whitelady3.png,white,milk comes in carton,milk comes in a carton,milk comes in carton
77luy3evsx,assets/list1/sounds/62.wav,american,assets/list1/pictures/whitelady1.png,white,they found his broth hiding,they found his brother hiding,they found his broth hiding
77luy3evsx,assets/list1/sounds/119.wav,indian,assets/list1/pictures/whitelady1.png,white,they ar drinking coffee,they are drinking coffee,they ar drinking coffee
77luy3evsx,assets/list1/sounds/56.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,they walked through the ?,the lady washed the shirt,they walked through the ?
77luy3evsx,assets/list1/sounds/102.wav,indian,assets/list1/pictures/whitelady1.png,white,the football hit the goalpost,the football hit the goalpost,the football hit the goalpost
77luy3evsx,assets/list1/sounds/18.wav,american,assets/list1/pictures/whitelady1.png,white,he hung up his rain coat,he hung up his raincoat.,he hung up his rain coat
77luy3evsx,assets/list1/sounds/29.wav,british,assets/list1/pictures/whitelady1.png,white,father forgot the bread,father forgot the bread,father forgot the bread
77luy3evsx,assets/list1/sounds/97.wav,british,assets/list1/pictures/whitelady1.png,white,the bat fell off the shelf,the bag fell off the shelf,the bat fell off the shelf
77luy3evsx,assets/list1/sounds/111.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the waiter dropped the cream,the waiter brought the cream,the waiter dropped the cream
77luy3evsx,assets/list1/sounds/44.wav,indian,assets/list1/pictures/whitelady3.png,white,rain is ?,rain is good for trees,rain is ?
77luy3evsx,assets/list1/sounds/91.wav,british,assets/list1/pictures/whitelady3.png,white,their running past the house,they're running past the house,their running past the house
77luy3evsx,assets/list1/sounds/59.wav,indian,assets/list1/pictures/southasianlady1.png,south asian,the man was drinking stuff,the man is painting a sign,the man was drinking stuff
77luy3evsx,assets/list1/sounds/19.wav,american,assets/list1/pictures/southasianlady1.png,south asian,the mailman brought a letter,the mailman brought a letter,the mailman brought a letter
77luy3evsx,assets/list1/sounds/60.wav,indian,assets/list1/pictures/whitelady1.png,white,the dog ran howe again ,the dog came home at last,the dog ran howe again 
77luy3evsx,assets/list1/sounds/16.wav,american,assets/list1/pictures/whitelady1.png,white,she argued with her sister,she argues with her sister,she argued with her sister
77luy3evsx,assets/list1/sounds/35.wav,british,assets/list1/pictures/southasianlady1.png,south asian,they are pushjing an old car,they're pushing an old car,they are pushjing an old car
77luy3evsx,assets/list1/sounds/86.wav,british,assets/list1/pictures/southasianlady1.png,south asian,the children hugges their teached,the children helped their teacher,the children hugges their teached
77luy3evsx,assets/list1/sounds/3.wav,american,assets/list1/pictures/whitelady1.png,white,big dogs casn be dangerous,big dogs can be dangerous,big dogs casn be dangerous
77luy3evsx,assets/list1/sounds/113.wav,indian,assets/list1/pictures/whitelady1.png,white,the apple pie is good,the apple pie is good,the apple pie is good
223byx9mbd,assets/list2/sounds/100.wav,american,assets/list2/pictures/southasianlady2.png,south asian,in a window,they knocked on the window,in a window
223byx9mbd,assets/list2/sounds/35.wav,american,assets/list2/pictures/southasianlady2.png,south asian,pushing in old car,they're pushing an old car,pushing in old car
223byx9mbd,assets/list2/sounds/45.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,,they sat on a wooden bench,
223byx9mbd,assets/list2/sounds/99.wav,american,assets/list2/pictures/southasianlady2.png,south asian,you wanted some potatoes,they wanted some potatoes,you wanted some potatoes
223byx9mbd,assets/list2/sounds/111.wav,british,assets/list2/pictures/whitelady2.png,white,,the waiter brought the cream,
223byx9mbd,assets/list2/sounds/18.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,,he hung up his raincoat.,
223byx9mbd,assets/list2/sounds/74.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,,they waited for an hour,
223byx9mbd,assets/list2/sounds/96.wav,american,assets/list2/pictures/southasianlady3.png,south asian,,the baby has blue eyes,
223byx9mbd,assets/list2/sounds/66.wav,indian,assets/list2/pictures/whitelady2.png,white,,the milk was by the front door,
223byx9mbd,assets/list2/sounds/27.wav,american,assets/list2/pictures/southasianlady2.png,south asian,mother read the instructions,mother read the instructions,mother read the instructions
